"","proteinId","...1.x","ecNum","definition","pathway","gotermID","gotermType","goAcc","kogID","kogdefine","kogClass","iprId","iprDesc","...1.y","Feature","Record.Id","Function","Aliases","X1","X2","X3","X2.1","X3.1"
"6305",265670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6154,"RYLPO37145","jgi.p|YarlipO1F2|265670",NA,"., jgi.p|YarlipO1F2|265670, mRNA_4123, prediction","., jgi.p","YarlipO1F2","265670, mRNA_4123, prediction","mRNA_4123","prediction"
"6306",265731,4342,NA,NA,NA,NA,NA,NA,"KOG0254","Predicted transporter (major facilitator superfamily)","General function prediction only",NA,NA,6324,"RYLPO38172","jgi.p|YarlipO1F2|265731",NA,"., jgi.p|YarlipO1F2|265731, mRNA_4191, prediction","., jgi.p","YarlipO1F2","265731, mRNA_4191, prediction","mRNA_4191","prediction"
"6307",265802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,"RYLPO01798","jgi.p|YarlipO1F2|265802",NA,"., jgi.p|YarlipO1F2|265802, mRNA_4284, prediction","., jgi.p","YarlipO1F2","265802, mRNA_4284, prediction","mRNA_4284","prediction"
"6308",265811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,326,"RYLPO02022","jgi.p|YarlipO1F2|265811",NA,"., jgi.p|YarlipO1F2|265811, mRNA_4293, prediction","., jgi.p","YarlipO1F2","265811, mRNA_4293, prediction","mRNA_4293","prediction"
"6309",265896,4343,NA,NA,NA,NA,NA,NA,"KOG3159","Lipoate-protein ligase A","Coenzyme transport and metabolism",NA,NA,998,"RYLPO06068","jgi.p|YarlipO1F2|265896",NA,"., jgi.p|YarlipO1F2|265896, mRNA_4389, prediction","., jgi.p","YarlipO1F2","265896, mRNA_4389, prediction","mRNA_4389","prediction"
"6310",266014,4344,NA,NA,NA,NA,NA,NA,"KOG0118","FOG: RRM domain","General function prediction only",NA,NA,1896,"RYLPO11491","jgi.p|YarlipO1F2|266014",NA,"., jgi.p|YarlipO1F2|266014, mRNA_4538, prediction","., jgi.p","YarlipO1F2","266014, mRNA_4538, prediction","mRNA_4538","prediction"
"6311",266048,4345,"1.2.1.2","Formate dehydrogenase.","Glyoxylate and dicarboxylate metabolism, Methane metabolism",NA,NA,NA,"KOG0069","Glyoxylate/hydroxypyruvate reductase (D-isomer-specific 2-hydroxy acid dehydrogenase superfamily)","Energy production and conversion",NA,NA,2146,"RYLPO12984","jgi.p|YarlipO1F2|266048","NAD-dependent formate dehydrogenase (EC 1.2.1.2)","., jgi.p|YarlipO1F2|266048, mRNA_4581, prediction","., jgi.p","YarlipO1F2","266048, mRNA_4581, prediction","mRNA_4581","prediction"
"6312",266067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2329,"RYLPO14102","jgi.p|YarlipO1F2|266067",NA,"., jgi.p|YarlipO1F2|266067, mRNA_4606, prediction","., jgi.p","YarlipO1F2","266067, mRNA_4606, prediction","mRNA_4606","prediction"
"6313",266114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2665,"RYLPO16172","jgi.p|YarlipO1F2|266114",NA,"., jgi.p|YarlipO1F2|266114, mRNA_4663, prediction","., jgi.p","YarlipO1F2","266114, mRNA_4663, prediction","mRNA_4663","prediction"
"6314",266320,4346,"2.1.1.-","Methyltransferases.","Androgen and estrogen metabolism, Aminophosphonate metabolism, Porphyrin and chlorophyll metabolism, Ubiquinone biosynthesis, Histidine metabolism, Selenoamino acid metabolism, Tryptophan metabolism, Tyrosine metabolism",NA,NA,NA,"KOG1596","Fibrillarin and related nucleolar RNA-binding proteins","RNA processing and modification",NA,NA,4492,"RYLPO27136","jgi.p|YarlipO1F2|266320","Fibrillarin","., jgi.p|YarlipO1F2|266320, mRNA_4926, prediction","., jgi.p","YarlipO1F2","266320, mRNA_4926, prediction","mRNA_4926","prediction"
"6315",266350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4671,"RYLPO28239","jgi.p|YarlipO1F2|266350",NA,"., jgi.p|YarlipO1F2|266350, mRNA_4969, prediction","., jgi.p","YarlipO1F2","266350, mRNA_4969, prediction","mRNA_4969","prediction"
"6316",266507,4347,NA,NA,NA,NA,NA,NA,"KOG3480","Mitochondrial import inner membrane translocase, subunits TIM10/TIM12","Intracellular trafficking, secretion, and vesicular transport",NA,NA,5592,"RYLPO33752","jgi.p|YarlipO1F2|266507","Mitochondrial regulator of splicing 5","., jgi.p|YarlipO1F2|266507, mRNA_5161, prediction","., jgi.p","YarlipO1F2","266507, mRNA_5161, prediction","mRNA_5161","prediction"
"6317",266615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100,"RYLPO36831","jgi.p|YarlipO1F2|266615",NA,"., jgi.p|YarlipO1F2|266615, mRNA_5290, prediction","., jgi.p","YarlipO1F2","266615, mRNA_5290, prediction","mRNA_5290","prediction"
"6318",266652,4348,"2.7.6.1","Ribose-phosphate pyrophosphokinase.","Purine metabolism, Pentose phosphate pathway",NA,NA,NA,"KOG1448","Ribose-phosphate pyrophosphokinase","Amino acid transport and metabolism , Nucleotide transport and metabolism",NA,NA,300,"RYLPO01868","jgi.p|YarlipO1F2|266652","Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)","., jgi.p|YarlipO1F2|266652, mRNA_5340, prediction","., jgi.p","YarlipO1F2","266652, mRNA_5340, prediction","mRNA_5340","prediction"
"6319",266715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,"RYLPO04458","jgi.p|YarlipO1F2|266715",NA,"., jgi.p|YarlipO1F2|266715, mRNA_5407, prediction","., jgi.p","YarlipO1F2","266715, mRNA_5407, prediction","mRNA_5407","prediction"
"6320",266721,4349,NA,NA,NA,NA,NA,NA,"KOG4660","Protein Mei2, essential for commitment to meiosis, and related proteins","Cell cycle control, cell division, chromosome partitioning",NA,NA,773,"RYLPO04726","jgi.p|YarlipO1F2|266721",NA,"., jgi.p|YarlipO1F2|266721, mRNA_5415, prediction","., jgi.p","YarlipO1F2","266721, mRNA_5415, prediction","mRNA_5415","prediction"
"6321",266727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811,"RYLPO04949","jgi.p|YarlipO1F2|266727",NA,"., jgi.p|YarlipO1F2|266727, mRNA_5421, prediction","., jgi.p","YarlipO1F2","266727, mRNA_5421, prediction","mRNA_5421","prediction"
"6322",266755,4350,NA,NA,NA,NA,NA,NA,"KOG1657","CCAAT-binding factor, subunit C (HAP5)","Transcription",NA,NA,971,"RYLPO05909","jgi.p|YarlipO1F2|266755","CCAAT-binding transcription factor subunit AAB-1","., jgi.p|YarlipO1F2|266755, mRNA_5451, prediction","., jgi.p","YarlipO1F2","266755, mRNA_5451, prediction","mRNA_5451","prediction"
"6323",266877,4351,NA,NA,NA,NA,NA,NA,"KOG1791","Uncharacterized conserved protein","Function unknown",NA,NA,1807,"RYLPO10933","jgi.p|YarlipO1F2|266877","Hypothetical protein","., jgi.p|YarlipO1F2|266877, mRNA_5586, prediction","., jgi.p","YarlipO1F2","266877, mRNA_5586, prediction","mRNA_5586","prediction"
"6324",266918,4352,NA,NA,NA,NA,NA,NA,"KOG1502","Flavonol reductase/cinnamoyl-CoA reductase","Defense mechanisms",NA,NA,2117,"RYLPO12808","jgi.p|YarlipO1F2|266918",NA,"., jgi.p|YarlipO1F2|266918, mRNA_5637, prediction","., jgi.p","YarlipO1F2","266918, mRNA_5637, prediction","mRNA_5637","prediction"
"6325",267043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2951,"RYLPO17904","jgi.p|YarlipO1F2|267043",NA,"., jgi.p|YarlipO1F2|267043, mRNA_5775, prediction","., jgi.p","YarlipO1F2","267043, mRNA_5775, prediction","mRNA_5775","prediction"
"6326",267089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3224,"RYLPO19537","jgi.p|YarlipO1F2|267089",NA,"., jgi.p|YarlipO1F2|267089, mRNA_5824, prediction","., jgi.p","YarlipO1F2","267089, mRNA_5824, prediction","mRNA_5824","prediction"
"6327",267096,4353,NA,NA,NA,NA,NA,NA,"KOG0304","mRNA deadenylase subunit","RNA processing and modification",NA,NA,3260,"RYLPO19750","jgi.p|YarlipO1F2|267096",NA,"., jgi.p|YarlipO1F2|267096, mRNA_5831, prediction","., jgi.p","YarlipO1F2","267096, mRNA_5831, prediction","mRNA_5831","prediction"
"6328",267099,4354,NA,NA,NA,NA,NA,NA,"KOG1627","Translation elongation factor EF-1 gamma","Translation, ribosomal structure and biogenesis",NA,NA,3277,"RYLPO19849","jgi.p|YarlipO1F2|267099","Protein Translation Elongation Factor 1B subunit beta (EF-1Bb)","., jgi.p|YarlipO1F2|267099, mRNA_5834, prediction","., jgi.p","YarlipO1F2","267099, mRNA_5834, prediction","mRNA_5834","prediction"
"6329",267187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3858,"RYLPO23324","jgi.p|YarlipO1F2|267187",NA,"., jgi.p|YarlipO1F2|267187, mRNA_5937, prediction","., jgi.p","YarlipO1F2","267187, mRNA_5937, prediction","mRNA_5937","prediction"
"6330",267205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3977,"RYLPO24042","jgi.p|YarlipO1F2|267205",NA,"., jgi.p|YarlipO1F2|267205, mRNA_5959, prediction","., jgi.p","YarlipO1F2","267205, mRNA_5959, prediction","mRNA_5959","prediction"
"6331",267237,4355,NA,NA,NA,NA,NA,NA,"KOG0725","Reductases with broad range of substrate specificities","General function prediction only",NA,NA,4165,"RYLPO25182","jgi.p|YarlipO1F2|267237","L-xylulose reductase (EC 1.1.1.10)","., jgi.p|YarlipO1F2|267237, mRNA_5995, prediction","., jgi.p","YarlipO1F2","267237, mRNA_5995, prediction","mRNA_5995","prediction"
"6332",267276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4388,"RYLPO26531","jgi.p|YarlipO1F2|267276",NA,"., jgi.p|YarlipO1F2|267276, mRNA_6035, prediction","., jgi.p","YarlipO1F2","267276, mRNA_6035, prediction","mRNA_6035","prediction"
"6333",267311,4356,NA,NA,NA,"582, 3727, 3838, 5101, 17687","chromosome, telomeric region, protein binding, nucleus, telomere maintenance via telomerase, telomeric DNA binding","GO:0000781, GO:0005515, GO:0005634, GO:0007004, GO:0042162",NA,NA,NA,NA,NA,4572,"RYLPO27615","jgi.p|YarlipO1F2|267311","Myb-like DNA-binding domain","., jgi.p|YarlipO1F2|267311, mRNA_6074, prediction","., jgi.p","YarlipO1F2","267311, mRNA_6074, prediction","mRNA_6074","prediction"
"6334",267352,4357,NA,NA,NA,NA,NA,NA,"KOG0253","Synaptic vesicle transporter SV2 (major facilitator superfamily)","General function prediction only",NA,NA,4821,"RYLPO29137","jgi.p|YarlipO1F2|267352","Transporter, MFS superfamily","., jgi.p|YarlipO1F2|267352, mRNA_6119, prediction","., jgi.p","YarlipO1F2","267352, mRNA_6119, prediction","mRNA_6119","prediction"
"6335",267361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4864,"RYLPO29382","jgi.p|YarlipO1F2|267361",NA,"., jgi.p|YarlipO1F2|267361, mRNA_6130, prediction","., jgi.p","YarlipO1F2","267361, mRNA_6130, prediction","mRNA_6130","prediction"
"6336",267383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5011,"RYLPO30262","jgi.p|YarlipO1F2|267383",NA,"., jgi.p|YarlipO1F2|267383, mRNA_6156, prediction","., jgi.p","YarlipO1F2","267383, mRNA_6156, prediction","mRNA_6156","prediction"
"6337",267422,4358,NA,NA,NA,NA,NA,NA,"KOG2632","Rhomboid family proteins","Function unknown",NA,NA,5244,"RYLPO31655","jgi.p|YarlipO1F2|267422","Hypothetical protein","., jgi.p|YarlipO1F2|267422, mRNA_6200, prediction","., jgi.p","YarlipO1F2","267422, mRNA_6200, prediction","mRNA_6200","prediction"
"6338",267425,4359,NA,NA,NA,"2175, 5716, 3736","nucleic acid binding, helicase activity, ATP binding","GO:0003676, GO:0004386, GO:0005524","KOG0327","Translation initiation factor 4F, helicase subunit (eIF-4A) and related helicases","Translation, ribosomal structure and biogenesis",NA,NA,5254,"RYLPO31719","jgi.p|YarlipO1F2|267425","Protein Translation Initiation Factor 4A (EC 3.6.4.13)","., jgi.p|YarlipO1F2|267425, mRNA_6203, prediction","., jgi.p","YarlipO1F2","267425, mRNA_6203, prediction","mRNA_6203","prediction"
"6339",267467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5450,"RYLPO32886","jgi.p|YarlipO1F2|267467",NA,"., jgi.p|YarlipO1F2|267467, mRNA_6248, prediction","., jgi.p","YarlipO1F2","267467, mRNA_6248, prediction","mRNA_6248","prediction"
"6340",267477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5527,"RYLPO33348","jgi.p|YarlipO1F2|267477",NA,"., jgi.p|YarlipO1F2|267477, mRNA_6261, prediction","., jgi.p","YarlipO1F2","267477, mRNA_6261, prediction","mRNA_6261","prediction"
"6341",267545,4360,NA,NA,NA,NA,NA,NA,"KOG0255","Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)","General function prediction only",NA,NA,160,"RYLPO00999","jgi.p|YarlipO1F2|267545","Transporter, MFS superfamily","., jgi.p|YarlipO1F2|267545, mRNA_6345, prediction","., jgi.p","YarlipO1F2","267545, mRNA_6345, prediction","mRNA_6345","prediction"
"6342",267669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949,"RYLPO05772","jgi.p|YarlipO1F2|267669",NA,"., jgi.p|YarlipO1F2|267669, mRNA_6487, prediction","., jgi.p","YarlipO1F2","267669, mRNA_6487, prediction","mRNA_6487","prediction"
"6343",267679,4361,"3.1.26.4","Ribonuclease H.","\N","2175, 2914","nucleic acid binding, RNA-DNA hybrid ribonuclease activity","GO:0003676, GO:0004523","KOG3752","Ribonuclease H","Replication, recombination and repair",NA,NA,1012,"RYLPO06151","jgi.p|YarlipO1F2|267679","Ribonuclease HI (EC 3.1.26.4)","., jgi.p|YarlipO1F2|267679, mRNA_6501, prediction","., jgi.p","YarlipO1F2","267679, mRNA_6501, prediction","mRNA_6501","prediction"
"6344",267714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227,"RYLPO07446","jgi.p|YarlipO1F2|267714",NA,"., jgi.p|YarlipO1F2|267714, mRNA_6536, prediction","., jgi.p","YarlipO1F2","267714, mRNA_6536, prediction","mRNA_6536","prediction"
"6345",267786,4362,NA,NA,NA,"9321, 18269","integral component of membrane, GPI-anchor transamidase complex","GO:0016021, GO:0042765","KOG3566","Glycosylphosphatidylinositol anchor attachment protein GAA1","Posttranslational modification, protein turnover, chaperones",NA,NA,1729,"RYLPO10454","jgi.p|YarlipO1F2|267786","Glycosylphosphatidylinositol anchor attachment protein 1","., jgi.p|YarlipO1F2|267786, mRNA_6626, prediction","., jgi.p","YarlipO1F2","267786, mRNA_6626, prediction","mRNA_6626","prediction"
"6346",267808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1880,"RYLPO11391","jgi.p|YarlipO1F2|267808",NA,"., jgi.p|YarlipO1F2|267808, mRNA_6654, prediction","., jgi.p","YarlipO1F2","267808, mRNA_6654, prediction","mRNA_6654","prediction"
"6347",267882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2347,"RYLPO14211","jgi.p|YarlipO1F2|267882",NA,"., jgi.p|YarlipO1F2|267882, mRNA_6744, prediction","., jgi.p","YarlipO1F2","267882, mRNA_6744, prediction","mRNA_6744","prediction"
"6348",267922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2631,"RYLPO15962","jgi.p|YarlipO1F2|267922",NA,"., jgi.p|YarlipO1F2|267922, mRNA_6789, prediction","., jgi.p","YarlipO1F2","267922, mRNA_6789, prediction","mRNA_6789","prediction"
"6349",267936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2732,"RYLPO16589","jgi.p|YarlipO1F2|267936",NA,"., jgi.p|YarlipO1F2|267936, mRNA_6805, prediction","., jgi.p","YarlipO1F2","267936, mRNA_6805, prediction","mRNA_6805","prediction"
"6350",268007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3280,"RYLPO19869","jgi.p|YarlipO1F2|268007","Hypothetical protein","., jgi.p|YarlipO1F2|268007, mRNA_6893, prediction","., jgi.p","YarlipO1F2","268007, mRNA_6893, prediction","mRNA_6893","prediction"
"6351",268028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3431,"RYLPO20777","jgi.p|YarlipO1F2|268028",NA,"., jgi.p|YarlipO1F2|268028, mRNA_6918, prediction","., jgi.p","YarlipO1F2","268028, mRNA_6918, prediction","mRNA_6918","prediction"
"6352",268046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3538,"RYLPO21422","jgi.p|YarlipO1F2|268046",NA,"., jgi.p|YarlipO1F2|268046, mRNA_6939, prediction","., jgi.p","YarlipO1F2","268046, mRNA_6939, prediction","mRNA_6939","prediction"
"6353",268106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3990,"RYLPO24122","jgi.p|YarlipO1F2|268106",NA,"., jgi.p|YarlipO1F2|268106, mRNA_7010, prediction","., jgi.p","YarlipO1F2","268106, mRNA_7010, prediction","mRNA_7010","prediction"
"6354",268143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4198,"RYLPO25376","jgi.p|YarlipO1F2|268143",NA,"., jgi.p|YarlipO1F2|268143, mRNA_7048, prediction","., jgi.p","YarlipO1F2","268143, mRNA_7048, prediction","mRNA_7048","prediction"
"6355",274164,4363,NA,NA,NA,NA,NA,NA,"KOG1558","Fe2+/Zn2+ regulated transporter","Inorganic ion transport and metabolism",NA,NA,249,"RYLPO01545","jgi.p|YarlipO1F2|274164","Transporter","., jgi.p|YarlipO1F2|274164, mRNA_43, prediction","., jgi.p","YarlipO1F2","274164, mRNA_43, prediction","mRNA_43","prediction"
"6356",274172,4364,NA,NA,NA,NA,NA,NA,"KOG3715","LST7 amino acid permease Golgi transport protein","Amino acid transport and metabolism , Intracellular trafficking, secretion, and vesicular transport",NA,NA,399,"RYLPO02451","jgi.p|YarlipO1F2|274172","Hypothetical protein","., jgi.p|YarlipO1F2|274172, mRNA_73, prediction","., jgi.p","YarlipO1F2","274172, mRNA_73, prediction","mRNA_73","prediction"
"6357",274222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659,"RYLPO10039","jgi.p|YarlipO1F2|274222",NA,"., jgi.p|YarlipO1F2|274222, mRNA_317, prediction","., jgi.p","YarlipO1F2","274222, mRNA_317, prediction","mRNA_317","prediction"
"6358",274243,4365,NA,NA,NA,NA,NA,NA,"KOG4269","Rac GTPase-activating protein BCR/ABR","Signal transduction mechanisms",NA,NA,1843,"RYLPO11158","jgi.p|YarlipO1F2|274243",NA,"., jgi.p|YarlipO1F2|274243, mRNA_347, prediction","., jgi.p","YarlipO1F2","274243, mRNA_347, prediction","mRNA_347","prediction"
"6359",274251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1902,"RYLPO11530","jgi.p|YarlipO1F2|274251",NA,"., jgi.p|YarlipO1F2|274251, mRNA_354, prediction","., jgi.p","YarlipO1F2","274251, mRNA_354, prediction","mRNA_354","prediction"
"6360",274271,4366,"3.6.1.3","Adenosinetriphosphatase.","Purine metabolism",NA,NA,NA,"KOG0054","Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily","Secondary metabolites biosynthesis, transport and catabolism",NA,NA,2187,"RYLPO13238","jgi.p|YarlipO1F2|274271",NA,"., jgi.p|YarlipO1F2|274271, mRNA_402, prediction","., jgi.p","YarlipO1F2","274271, mRNA_402, prediction","mRNA_402","prediction"
"6361",274277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2197,"RYLPO13297","jgi.p|YarlipO1F2|274277",NA,"., jgi.p|YarlipO1F2|274277, mRNA_403, prediction","., jgi.p","YarlipO1F2","274277, mRNA_403, prediction","mRNA_403","prediction"
"6362",274281,4367,NA,NA,NA,NA,NA,NA,"KOG2645","Type I phosphodiesterase/nucleotide pyrophosphatase","General function prediction only",NA,NA,2224,"RYLPO13454","jgi.p|YarlipO1F2|274281",NA,"., jgi.p|YarlipO1F2|274281, mRNA_407, prediction","., jgi.p","YarlipO1F2","274281, mRNA_407, prediction","mRNA_407","prediction"
"6363",274316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2706,"RYLPO16420","jgi.p|YarlipO1F2|274316",NA,"., jgi.p|YarlipO1F2|274316, mRNA_490, prediction","., jgi.p","YarlipO1F2","274316, mRNA_490, prediction","mRNA_490","prediction"
"6364",274353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3127,"RYLPO18962","jgi.p|YarlipO1F2|274353",NA,"., jgi.p|YarlipO1F2|274353, mRNA_578, prediction","., jgi.p","YarlipO1F2","274353, mRNA_578, prediction","mRNA_578","prediction"
"6365",274359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3201,"RYLPO19402","jgi.p|YarlipO1F2|274359",NA,"., jgi.p|YarlipO1F2|274359, mRNA_593, prediction","., jgi.p","YarlipO1F2","274359, mRNA_593, prediction","mRNA_593","prediction"
"6366",274457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4511,"RYLPO27250","jgi.p|YarlipO1F2|274457",NA,"., jgi.p|YarlipO1F2|274457, mRNA_849, prediction","., jgi.p","YarlipO1F2","274457, mRNA_849, prediction","mRNA_849","prediction"
"6367",274616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5513,"RYLPO33264","jgi.p|YarlipO1F2|274616",NA,"., jgi.p|YarlipO1F2|274616, mRNA_1075, prediction","., jgi.p","YarlipO1F2","274616, mRNA_1075, prediction","mRNA_1075","prediction"
"6368",274624,4368,"6.3.2.19","Ubiquitin--protein ligase.","\N",NA,NA,NA,"KOG2981","Protein involved in autophagocytosis during starvation","General function prediction only",NA,NA,5548,"RYLPO33477","jgi.p|YarlipO1F2|274624","Autophagocytosis protein AUT1","., jgi.p|YarlipO1F2|274624, mRNA_1083, prediction","., jgi.p","YarlipO1F2","274624, mRNA_1083, prediction","mRNA_1083","prediction"
"6369",274626,4369,NA,NA,NA,NA,NA,NA,"KOG2361","Predicted methyltransferase","General function prediction only",NA,NA,5613,"RYLPO33883","jgi.p|YarlipO1F2|274626","Methyltransferase (EC 2.1.1.-)","., jgi.p|YarlipO1F2|274626, mRNA_1097, prediction","., jgi.p","YarlipO1F2","274626, mRNA_1097, prediction","mRNA_1097","prediction"
"6370",274741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6476,"RYLPO39132","jgi.p|YarlipO1F2|274741",NA,"., jgi.p|YarlipO1F2|274741, mRNA_1363, prediction","., jgi.p","YarlipO1F2","274741, mRNA_1363, prediction","mRNA_1363","prediction"
"6371",274745,4370,NA,NA,NA,NA,NA,NA,"KOG1342","Histone deacetylase complex, catalytic component RPD3","Chromatin structure and dynamics",NA,NA,6496,"RYLPO39255","jgi.p|YarlipO1F2|274745",NA,"., jgi.p|YarlipO1F2|274745, mRNA_1373, prediction","., jgi.p","YarlipO1F2","274745, mRNA_1373, prediction","mRNA_1373","prediction"
"6372",274781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6667,"RYLPO40290","jgi.p|YarlipO1F2|274781",NA,"., jgi.p|YarlipO1F2|274781, mRNA_1472, prediction","., jgi.p","YarlipO1F2","274781, mRNA_1472, prediction","mRNA_1472","prediction"
"6373",274784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6675,"RYLPO40336","jgi.p|YarlipO1F2|274784","Phosphatidylinositol 3-kinase tor2 (EC 2.7.1.137)","., jgi.p|YarlipO1F2|274784, mRNA_1478, prediction","., jgi.p","YarlipO1F2","274784, mRNA_1478, prediction","mRNA_1478","prediction"
"6374",274830,4371,NA,NA,NA,NA,NA,NA,"KOG0238","3-Methylcrotonyl-CoA carboxylase, biotin-containing subunit/Propionyl-CoA carboxylase, alpha chain/Acetyl-CoA carboxylase, biotin carboxylase subunit","Amino acid transport and metabolism , Lipid transport and metabolism",NA,NA,6771,"RYLPO40917","jgi.p|YarlipO1F2|274830","Allophanate hydrolase (EC 3.5.1.54) / Urea carboxylase (EC 6.3.4.6)","., jgi.p|YarlipO1F2|274830, mRNA_1560, prediction","., jgi.p","YarlipO1F2","274830, mRNA_1560, prediction","mRNA_1560","prediction"
"6375",274842,4372,NA,NA,NA,NA,NA,NA,"KOG2533","Permease of the major facilitator superfamily","Carbohydrate transport and metabolism",NA,NA,6772,"RYLPO40924","jgi.p|YarlipO1F2|274842","Transporter, MFS superfamily","., jgi.p|YarlipO1F2|274842, mRNA_1562, prediction","., jgi.p","YarlipO1F2","274842, mRNA_1562, prediction","mRNA_1562","prediction"
"6376",274867,4373,"3.4.21.63","Oryzin.","\N",NA,NA,NA,"KOG1153","Subtilisin-related protease/Vacuolar protease B","Posttranslational modification, protein turnover, chaperones",NA,NA,114,"RYLPO00716","jgi.p|YarlipO1F2|274867",NA,"., jgi.p|YarlipO1F2|274867, mRNA_1576, prediction","., jgi.p","YarlipO1F2","274867, mRNA_1576, prediction","mRNA_1576","prediction"
"6377",274916,4374,"1.6.99.1","NADPH dehydrogenase.","\N",NA,NA,NA,"KOG0134","NADH:flavin oxidoreductase/12-oxophytodienoate reductase","Energy production and conversion , General function prediction only",NA,NA,983,"RYLPO05977","jgi.p|YarlipO1F2|274916",NA,"., jgi.p|YarlipO1F2|274916, mRNA_1746, prediction","., jgi.p","YarlipO1F2","274916, mRNA_1746, prediction","mRNA_1746","prediction"
