"Feature","Record Id","Function","Aliases","Cont R1","Cont R2","Cont R3","Low FE R1","Low FE R2","Low FE R3","Low N R1","Low N R2","Low N R3","Salt R1","Salt R2","Salt R3"
"RDEBH25082","jgi.p|Debha1|5079","DEAD/DEAH box helicase family protein ","., jgi.p|Debha1|5079, mRNA_5079, prediction","90","237","108","240","233","109","79","108","69","702","143","286"
"RDEBH14981","jgi.p|Debha1|508","GTP-binding protein GTR2","., jgi.p|Debha1|508, mRNA_508, prediction","102","93","94","84","79","33","41","59","25","849","232","347"
"RDEBH25086","jgi.p|Debha1|5080","Glucan 1,3-beta-glucosidase (EC 3.2.1.58)","., jgi.p|Debha1|5080, mRNA_5080, prediction","3284","4760","2995","5574","5098","2331","2080","3162","1782","18650","4885","9537"
"RDEBH25090","jgi.p|Debha1|5081","Ubiquitin carboxyl-terminal hydrolase (EC 3.1.2.15)","., jgi.p|Debha1|5081, mRNA_5081, prediction","93","141","116","126","148","54","75","132","42","638","189","282"
"RDEBH25094","jgi.p|Debha1|5082","Protein tyrosine phosphatase (EC 3.1.3.48)","., jgi.p|Debha1|5082, mRNA_5082, prediction","546","661","425","756","723","297","246","463","280","854","393","563"
"RDEBH25098","jgi.p|Debha1|5083","Serine palmitoyltransferase (EC 2.3.1.50)","., jgi.p|Debha1|5083, mRNA_5083, prediction","1260","2088","1152","1681","1610","829","600","1151","967","4049","1260","1844"
"RDEBH25102","jgi.p|Debha1|5084","ABC transporter ATP-binding protein","., jgi.p|Debha1|5084, mRNA_5084, prediction","313","998","421","992","1024","533","173","433","456","4384","988","1802"
"RDEBH25106","jgi.p|Debha1|5085","","., jgi.p|Debha1|5085, mRNA_5085, prediction","97","55","131","69","53","40","39","65","8","78","66","30"
"RDEBH25110","jgi.p|Debha1|5086","","., jgi.p|Debha1|5086, mRNA_5086, prediction","144","150","131","193","196","62","86","115","66","1521","380","590"
"RDEBH25114","jgi.p|Debha1|5087","Osmolarity two-component system protein SSK1","., jgi.p|Debha1|5087, mRNA_5087, prediction","253","284","262","271","282","134","127","198","92","967","322","455"
"RDEBH25118","jgi.p|Debha1|5088","U6 snRNA-associated Sm-like protein LSm5","., jgi.p|Debha1|5088, mRNA_5088, prediction","1567","2097","1914","1265","1396","603","1045","1639","673","1646","695","840"
"RDEBH25121","jgi.p|Debha1|5089","DNA-damage inducible protein DDI1","0, gene_5089, jgi.p|Debha1|5089, prediction","2214","4344","2409","3487","3581","1761","1304","2538","1956","5170","1395","2233"
"RDEBH15009","jgi.p|Debha1|509","D-arabinitol 2-dehydrogenase [ribulose forming] (EC 1.1.1.250)","., jgi.p|Debha1|509, mRNA_509, prediction","35137","24913","38212","23697","25371","12074","18361","34728","5198","49830","31122","30122"
"RDEBH25126","jgi.p|Debha1|5090","Oxidoreductase (EC 1.1.1.-)","., jgi.p|Debha1|5090, mRNA_5090, prediction","163","299","143","310","256","110","123","161","120","1313","416","455"
"RDEBH25130","jgi.p|Debha1|5091","Secretory pathway GDP dissociation inhibitor","., jgi.p|Debha1|5091, mRNA_5091, prediction","3242","6763","3291","5560","5560","2629","1791","3706","2733","15165","3107","6127"
"RDEBH25134","jgi.p|Debha1|5092","Xaa-Pro dipeptidase (EC 3.4.13.9)","., jgi.p|Debha1|5092, mRNA_5092, prediction","678","1327","818","1477","1411","674","424","1058","580","2428","663","1041"
"RDEBH25138","jgi.p|Debha1|5093","19S/PA700 proteasome regulatory particle subunit Rpn11p/Poh1","., jgi.p|Debha1|5093, mRNA_5093, prediction","1164","2192","1115","1832","2064","987","914","1334","955","3669","1234","1734"
"RDEBH25142","jgi.p|Debha1|5094","7,8-dihydro-8-oxoguanine triphosphatase (EC 3.1.6.-)","., jgi.p|Debha1|5094, mRNA_5094, prediction","61","76","91","94","106","40","30","87","30","264","68","94"
"RDEBH25146","jgi.p|Debha1|5095","","., jgi.p|Debha1|5095, mRNA_5095, prediction","107","69","94","32","32","23","44","64","41","147","71","49"
"RDEBH25150","jgi.p|Debha1|5096","Arylalkylamine N-acetyltransferase (EC 2.3.1.87)","., jgi.p|Debha1|5096, mRNA_5096, prediction","1033","1395","977","1479","1337","597","584","997","587","1956","682","764"
"RDEBH25154","jgi.p|Debha1|5097","Histone acetyltransferase complex, histone binding subunit HAT2 (EC 2.3.1.48)","., jgi.p|Debha1|5097, mRNA_5097, prediction","1091","2013","1153","1311","1478","686","653","1164","894","2996","830","1185"
"RDEBH25158","jgi.p|Debha1|5098","Sulfate transporter","., jgi.p|Debha1|5098, mRNA_5098, prediction","141","182","125","163","180","92","63","107","111","1425","233","477"
"RDEBH25162","jgi.p|Debha1|5099","Electron transfer flavoprotein alpha-subunit","., jgi.p|Debha1|5099, mRNA_5099, prediction","21014","18533","24278","10484","13492","6525","12616","28763","4348","27374","18782","12585"
"RDEBH01393","jgi.p|Debha1|51","","., jgi.p|Debha1|51, mRNA_51, prediction","261","374","258","326","336","154","176","259","162","1463","347","559"
"RDEBH15042","jgi.p|Debha1|510","Transporter, MFS superfamily","., jgi.p|Debha1|510, mRNA_510, prediction","204","432","257","371","417","195","109","263","140","1049","195","450"
"RDEBH25166","jgi.p|Debha1|5100","","., jgi.p|Debha1|5100, mRNA_5100, prediction","103","216","111","97","130","73","41","110","117","529","109","184"
"RDEBH25170","jgi.p|Debha1|5101","Proline utilization trans-activator","., jgi.p|Debha1|5101, mRNA_5101, prediction","782","741","834","736","775","325","467","665","228","1018","302","434"
"RDEBH25174","jgi.p|Debha1|5102","","., jgi.p|Debha1|5102, mRNA_5102, prediction","34501","30398","38519","22759","25349","11390","16185","35997","5439","78290","55452","39580"
"RDEBH25178","jgi.p|Debha1|5103","","., jgi.p|Debha1|5103, mRNA_5103, prediction","0","4","0","2","2","1","0","1","1","0","0","0"
"RDEBH25182","jgi.p|Debha1|5104","","., jgi.p|Debha1|5104, mRNA_5104, prediction","631","751","757","645","722","335","391","787","174","1959","1380","898"
"RDEBH25186","jgi.p|Debha1|5105","","., jgi.p|Debha1|5105, mRNA_5105, prediction","8811","4843","9026","2147","2879","1378","3887","6673","996","4818","5042","2581"
"RDEBH25191","jgi.p|Debha1|5106","Hypothetical protein","., jgi.p|Debha1|5106, mRNA_5106, prediction","120","79","146","49","42","23","28","66","36","120","76","55"
"RDEBH25195","jgi.p|Debha1|5107","Serine/threonine-protein kinase RCK2 (EC 2.7.1.-)","., jgi.p|Debha1|5107, mRNA_5107, prediction","140","194","143","181","156","88","61","139","108","2884","580","1277"
"RDEBH25199","jgi.p|Debha1|5108","Glutaredoxin","., jgi.p|Debha1|5108, mRNA_5108, prediction","4551","7687","4614","7854","8127","3349","2953","5277","2133","1400","446","696"
"RDEBH25204","jgi.p|Debha1|5109","Nuclear pore complex protein Nup214","., jgi.p|Debha1|5109, mRNA_5109, prediction","186","227","251","125","122","65","84","176","84","416","138","166"
"RDEBH15078","jgi.p|Debha1|511","","., jgi.p|Debha1|511, mRNA_511, prediction","29","28","21","40","42","25","14","26","16","12","4","2"
"RDEBH25208","jgi.p|Debha1|5110","Inositolphosphotransferase 1 (EC 2.-.-.-)","., jgi.p|Debha1|5110, mRNA_5110, prediction","733","1399","927","787","820","444","376","810","467","1487","394","771"
"RDEBH25212","jgi.p|Debha1|5111","","., jgi.p|Debha1|5111, mRNA_5111, prediction","335","688","409","514","534","289","215","420","232","863","284","464"
"RDEBH25216","jgi.p|Debha1|5112","ATP synthase D chain (EC 3.6.3.14)","., jgi.p|Debha1|5112, mRNA_5112, prediction","7674","13470","8965","9694","10396","4835","5589","9672","5236","29095","11513","13972"
"RDEBH25220","jgi.p|Debha1|5113","Alpha-adaptin","., jgi.p|Debha1|5113, mRNA_5113, prediction","257","354","291","370","344","168","141","257","127","1769","411","843"
"RDEBH25224","jgi.p|Debha1|5114","","., jgi.p|Debha1|5114, mRNA_5114, prediction","8","8","13","9","6","1","1","2","1","9","4","7"
"RDEBH25228","jgi.p|Debha1|5115","","., jgi.p|Debha1|5115, mRNA_5115, prediction","2371","5535","2744","1916","2620","1322","1275","3543","1624","3818","1259","1761"
"RDEBH25232","jgi.p|Debha1|5116","","., jgi.p|Debha1|5116, mRNA_5116, prediction","76","106","109","81","100","48","30","72","34","199","88","79"
"RDEBH25236","jgi.p|Debha1|5117","Histone-lysine N-methyltransferase (H3-K4 specific) subunit SWD2 (EC 2.1.1.-)","., jgi.p|Debha1|5117, mRNA_5117, prediction","130","102","79","61","95","28","39","61","35","302","105","77"
"RDEBH25240","jgi.p|Debha1|5118","Histone-lysine N-methyltransferase (H3-K4 specific) subunit SWD2 (EC 2.1.1.-)","., jgi.p|Debha1|5118, mRNA_5118, prediction","2816","3381","3389","1843","2258","1130","1552","3557","852","1498","495","682"
"RDEBH25244","jgi.p|Debha1|5119","Cytoskeleton organization protein BBC1","., jgi.p|Debha1|5119, mRNA_5119, prediction","223","298","198","289","283","125","136","189","126","2030","574","893"
"RDEBH15086","jgi.p|Debha1|512","Methylsterol monooxygenase (EC 1.14.13.72)","., jgi.p|Debha1|512, mRNA_512, prediction","2080","4709","2093","4621","4745","2078","1283","2050","1821","4538","1044","1886"
"RDEBH25248","jgi.p|Debha1|5120","FATTY ACID HYDROXYLASE FAH1P","., jgi.p|Debha1|5120, mRNA_5120, prediction","1004","1509","1180","1151","1324","669","706","1203","646","11987","2301","4718"
"RDEBH25252","jgi.p|Debha1|5121","Hypothetical cytosolic protein","., jgi.p|Debha1|5121, mRNA_5121, prediction","130","196","153","158","180","81","95","100","69","297","85","112"
"RDEBH25256","jgi.p|Debha1|5122","","., jgi.p|Debha1|5122, mRNA_5122, prediction","272","540","408","497","617","248","318","399","260","997","214","385"
"RDEBH25260","jgi.p|Debha1|5123","DNA-directed DNA polymerase, alpha/epsilon subunit B (EC 2.7.7.7)","., jgi.p|Debha1|5123, mRNA_5123, prediction","91","127","122","89","92","42","74","104","39","433","197","175"
"RDEBH25264","jgi.p|Debha1|5124","","., jgi.p|Debha1|5124, mRNA_5124, prediction","77","103","90","85","82","33","39","55","47","165","48","52"
"RDEBH25268","jgi.p|Debha1|5125","GPI transamidase complex GPI8 component","., jgi.p|Debha1|5125, mRNA_5125, prediction","511","1192","484","788","829","383","300","455","544","1509","314","706"
"RDEBH25272","jgi.p|Debha1|5126","Mitotic spindle protein STU1","., jgi.p|Debha1|5126, mRNA_5126, prediction","72","86","60","45","54","35","38","66","14","275","102","122"
"RDEBH25276","jgi.p|Debha1|5127","Transcription factor STE12","., jgi.p|Debha1|5127, mRNA_5127, prediction","68","85","81","56","68","21","32","57","26","831","188","306"
"RDEBH25280","jgi.p|Debha1|5128","","., jgi.p|Debha1|5128, mRNA_5128, prediction","44","15","42","28","18","11","17","27","6","28","59","21"
"RDEBH25284","jgi.p|Debha1|5129","Serine/threonine-protein kinase KSP1 (EC 2.7.1.-)","., jgi.p|Debha1|5129, mRNA_5129, prediction","112","185","115","142","166","77","53","89","49","463","133","220"
"RDEBH15099","jgi.p|Debha1|513","Hypothetical protein","., jgi.p|Debha1|513, mRNA_513, prediction","1163","734","955","433","466","201","351","589","248","295","277","225"
"RDEBH25288","jgi.p|Debha1|5130","","., jgi.p|Debha1|5130, mRNA_5130, prediction","204","195","197","164","156","111","100","198","70","824","365","363"
"RDEBH25292","jgi.p|Debha1|5131","","., jgi.p|Debha1|5131, mRNA_5131, prediction","100","79","73","83","106","43","41","63","27","255","89","97"
"RDEBH25296","jgi.p|Debha1|5132","Glycoprotein Skp1","., jgi.p|Debha1|5132, mRNA_5132, prediction","2631","4724","2591","4541","5045","1890","1842","3039","1536","2808","1161","1331"
"RDEBH25300","jgi.p|Debha1|5133","","., jgi.p|Debha1|5133, mRNA_5133, prediction","104","71","87","53","48","18","39","45","24","268","103","104"
"RDEBH25304","jgi.p|Debha1|5134","Vacuolar ATP synthase catalytic subunit A (EC 3.6.3.14)","., jgi.p|Debha1|5134, mRNA_5134, prediction","144","294","139","289","325","138","94","210","98","1477","467","633"
"RDEBH25308","jgi.p|Debha1|5135","Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) / Phosphoribosylamine--glycine ligase (EC 6.3.4.13) / Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)","., jgi.p|Debha1|5135, mRNA_5135, prediction","7548","15372","10423","6787","8149","4029","5185","13758","8008","8243","3003","4061"
"RDEBH25312","jgi.p|Debha1|5136","LSU ribosomal protein MRPL3","., jgi.p|Debha1|5136, mRNA_5136, prediction","435","953","490","498","502","304","321","434","488","1147","247","413"
"RDEBH25316","jgi.p|Debha1|5137","","., jgi.p|Debha1|5137, mRNA_5137, prediction","11436","8466","10722","3402","4345","1697","4523","5979","1484","2364","1465","1132"
"RDEBH25320","jgi.p|Debha1|5138","","., jgi.p|Debha1|5138, mRNA_5138, prediction","137","220","150","151","152","62","54","97","93","348","81","147"
"RDEBH25324","jgi.p|Debha1|5139","","., jgi.p|Debha1|5139, mRNA_5139, prediction","8","3","5","2","4","2","1","3","0","38","16","12"
"RDEBH15119","jgi.p|Debha1|514","Glucoamylase (EC 3.2.1.3)","., jgi.p|Debha1|514, mRNA_514, prediction","802","410","844","218","200","106","289","506","109","580","416","347"
"RDEBH25328","jgi.p|Debha1|5140","Hypothetical protein","., jgi.p|Debha1|5140, mRNA_5140, prediction","43","68","75","33","51","16","34","40","17","135","61","57"
"RDEBH25332","jgi.p|Debha1|5141","Hypothetical protein","., jgi.p|Debha1|5141, mRNA_5141, prediction","155","184","184","142","128","76","106","126","76","88","43","37"
"RDEBH25336","jgi.p|Debha1|5142","Serine/threonine-protein kinase IRE1 precursor (EC 2.7.1.-)","., jgi.p|Debha1|5142, mRNA_5142, prediction","63","70","67","53","56","18","25","53","32","187","78","91"
"RDEBH25340","jgi.p|Debha1|5143","Hypothetical protein","., jgi.p|Debha1|5143, mRNA_5143, prediction","131","117","171","81","113","60","68","91","46","312","176","165"
"RDEBH25344","jgi.p|Debha1|5144","Hypothetical protein","., jgi.p|Debha1|5144, mRNA_5144, prediction","79","73","78","65","61","33","58","62","26","125","55","52"
"RDEBH25348","jgi.p|Debha1|5145","Glucose inhibited division protein A / tRNA (5-carboxymethylaminomethyl-2-thiouridylate) synthase GidA","., jgi.p|Debha1|5145, mRNA_5145, prediction","162","379","215","278","270","165","124","171","208","456","70","183"
"RDEBH25352","jgi.p|Debha1|5146","","., jgi.p|Debha1|5146, mRNA_5146, prediction","26","41","50","27","37","18","21","25","15","214","73","79"
"RDEBH25356","jgi.p|Debha1|5147","Mitochondrial carrier protein","., jgi.p|Debha1|5147, mRNA_5147, prediction","142","253","179","299","291","147","87","126","110","1137","194","385"
"RDEBH25360","jgi.p|Debha1|5148","Sister chromatid cohesion protein eso1","., jgi.p|Debha1|5148, mRNA_5148, prediction","94","250","78","214","159","105","57","116","115","346","68","128"
"RDEBH25364","jgi.p|Debha1|5149","Nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19)","., jgi.p|Debha1|5149, mRNA_5149, prediction","1661","3549","1656","2730","3082","1500","1164","2783","1150","2106","585","850"
"RDEBH15144","jgi.p|Debha1|515","SWF/SNF family helicase","., jgi.p|Debha1|515, mRNA_515, prediction","107","138","138","105","105","45","60","95","49","294","120","109"
"RDEBH25368","jgi.p|Debha1|5150","Anaphase promoting complex subunit (Doc1/Apc10 family)","., jgi.p|Debha1|5150, mRNA_5150, prediction","60","93","85","88","82","32","35","59","36","277","78","103"
"RDEBH25372","jgi.p|Debha1|5151","Glucan synthesis regulator SMI1","., jgi.p|Debha1|5151, mRNA_5151, prediction","306","277","329","333","309","151","178","316","91","2018","668","887"
"RDEBH25376","jgi.p|Debha1|5152","Glutamate--cysteine ligase (EC 6.3.2.2)","., jgi.p|Debha1|5152, mRNA_5152, prediction","228","449","331","407","409","187","145","360","189","1022","249","397"
"RDEBH25380","jgi.p|Debha1|5153","","., jgi.p|Debha1|5153, mRNA_5153, prediction","38","62","61","58","62","24","20","49","25","685","215","314"
"RDEBH25384","jgi.p|Debha1|5154","CCAAT-binding transcription factor","., jgi.p|Debha1|5154, mRNA_5154, prediction","237","243","199","250","300","131","151","207","94","954","334","402"
"RDEBH25388","jgi.p|Debha1|5155","Chromosome segregation protein CSE1","., jgi.p|Debha1|5155, mRNA_5155, prediction","298","300","259","210","218","126","147","258","104","567","214","270"
"RDEBH25392","jgi.p|Debha1|5156","GDP-mannose transporter","., jgi.p|Debha1|5156, mRNA_5156, prediction","16191","30799","18927","18007","21278","9496","9900","19820","9011","29880","10628","14059"
"RDEBH25396","jgi.p|Debha1|5157","Amidophosphoribosyltransferase (EC 2.4.2.14)","., jgi.p|Debha1|5157, mRNA_5157, prediction","10383","26059","14476","13965","16017","7551","7799","26233","9822","8763","3308","3831"
"RDEBH25400","jgi.p|Debha1|5158","","., jgi.p|Debha1|5158, mRNA_5158, prediction","152","197","149","153","151","79","73","199","98","372","117","158"
"RDEBH25404","jgi.p|Debha1|5159","ATP-dependent RNA helicase (EC 3.6.4.13)","., jgi.p|Debha1|5159, mRNA_5159, prediction","112","179","124","101","119","56","74","98","72","759","160","307"
"RDEBH15176","jgi.p|Debha1|516","","., jgi.p|Debha1|516, mRNA_516, prediction","34","34","37","20","17","9","12","29","11","123","66","50"
"RDEBH25408","jgi.p|Debha1|5160","","., jgi.p|Debha1|5160, mRNA_5160, prediction","197","472","257","476","530","237","160","264","166","1208","267","372"
"RDEBH25412","jgi.p|Debha1|5161","Protein Translation Elongation factor 2 (EF-2)","., jgi.p|Debha1|5161, mRNA_5161, prediction","151","299","225","266","226","103","105","184","110","1201","330","530"
"RDEBH25416","jgi.p|Debha1|5162","","., jgi.p|Debha1|5162, mRNA_5162, prediction","89","76","56","84","55","44","57","47","25","258","83","79"
"RDEBH25420","jgi.p|Debha1|5163","","., jgi.p|Debha1|5163, mRNA_5163, prediction","304","419","247","419","376","160","193","249","128","1765","981","996"
"RDEBH25424","jgi.p|Debha1|5164","RNase H(70)","., jgi.p|Debha1|5164, mRNA_5164, prediction","201","231","198","204","186","115","107","200","60","496","211","234"
"RDEBH25428","jgi.p|Debha1|5165","","., jgi.p|Debha1|5165, mRNA_5165, prediction","27","27","27","14","18","5","11","27","7","145","26","32"
"RDEBH25432","jgi.p|Debha1|5166","Transcription initiation factor TFIID subunit","., jgi.p|Debha1|5166, mRNA_5166, prediction","273","266","283","253","271","128","145","330","67","608","316","289"
"RDEBH25436","jgi.p|Debha1|5167","Transcriptional regulatory protein","., jgi.p|Debha1|5167, mRNA_5167, prediction","27","30","24","17","17","16","15","14","14","121","28","48"
"RDEBH25440","jgi.p|Debha1|5168","Hypothetical protein","., jgi.p|Debha1|5168, mRNA_5168, prediction","195","266","230","198","185","75","100","133","103","616","142","234"
"RDEBH25444","jgi.p|Debha1|5169","Invertase (EC 3.2.1.26)","., jgi.p|Debha1|5169, mRNA_5169, prediction","82","98","94","92","83","31","31","40","36","1073","244","358"
